Index,Histogram,band_1_mean,band_1_std,band_2_mean,band_2_std,band_3_mean,band_3_std
3164.000, 124.000, 231.879,  19.961, 241.347,  14.983, 244.008,  14.037
3165.000,10636.000,  98.241,  10.661,  95.411,   8.688,  87.695,   9.066
3166.000,  14.000,  27.714,  15.659,  23.571,  15.417,  22.357,  15.499
3167.000,  10.000,  39.800,  12.914,  31.200,  12.229,  26.000,  12.570
3168.000,11953.000,  92.647,  13.322,  87.898,  10.616,  79.820,  11.155
3169.000,36081.000,  76.641,  12.742,  78.275,  13.060,  70.580,  12.320
3170.000,14354.000,  89.569,  11.753,  86.451,  11.641,  78.332,  10.551
3171.000,  39.000, 241.615,  17.153, 248.231,  12.419, 249.282,  12.134
3172.000,   8.000, 197.625,  24.622, 208.000,  23.617, 207.000,  23.596
3173.000,   3.000, 198.667,  14.008, 218.000,  12.832, 221.000,  12.329
3174.000,11586.000, 118.767,  12.470, 109.323,  11.975, 102.179,  12.502
3175.000,   3.000, 103.667,   2.867, 119.000,   2.160, 119.333,   2.494
3176.000,   2.000,  11.000,   3.000,  22.000,   3.000,   5.000,   3.000
3177.000,10206.000,  74.296,  12.371,  75.343,  12.709,  66.879,  12.102
3178.000,  14.000,  40.000,  14.861,  33.714,  15.276,  31.143,  15.123
3179.000,   2.000, 173.500,  10.500, 193.000,  10.000, 198.500,   8.500
3180.000,   3.000, 196.333,  13.474, 207.000,  12.570, 207.667,  13.021
3181.000,  79.000, 245.241,  10.221, 246.646,   8.773, 246.633,   9.146
3182.000,   7.000, 193.286,   6.540, 219.714,   6.818, 212.571,   6.044
3183.000,   2.000,  46.500,   6.500,  89.500,   5.500,  89.000,   4.000
3184.000, 152.000, 240.336,  18.428, 248.743,  10.881, 249.204,   9.924
3185.000, 152.000, 242.467,  15.429, 250.079,  10.093, 250.987,   8.532
3186.000,   6.000, 211.333,  14.704, 215.000,  12.207, 213.833,  11.437
3187.000,   2.000, 169.000,   9.000, 192.500,   6.500, 193.500,   6.500
3188.000,   2.000, 200.000,   8.000, 219.000,   7.000, 219.500,   6.500
3189.000,  41.000, 182.512,  15.042, 199.122,  13.937, 196.829,  14.988
3190.000,   2.000, 178.500,   8.500, 193.000,   9.000, 197.000,  10.000
3191.000,   3.000, 148.667,  20.336, 205.333,  15.434, 214.000,  14.514
3192.000,19520.000,  83.150,  11.559,  87.059,  11.423,  74.226,  10.525
3193.000,   3.000, 174.000,  10.231, 191.000,  13.140, 191.333,  13.573
3194.000,   6.000,  29.000,  15.524,  28.000,  15.524,  23.667,  15.585
3195.000,   3.000, 180.000,   9.201, 181.333,  10.143, 180.667,   9.672
3196.000,14744.000,  90.594,  11.373,  88.119,  11.270,  80.688,  10.354
3197.000,  10.000, 180.400,   8.476, 190.500,   7.978, 191.700,   7.734
3198.000,   2.000, 162.500,  14.500, 196.500,  10.500, 206.000,  11.000
3199.000, 105.000, 172.571,   9.718, 172.657,  10.165, 173.933,  11.211
3200.000,   9.000, 199.000,  12.428, 209.333,  13.622, 211.000,  13.952
3201.000,   8.000, 178.625,   7.227, 190.750,   5.019, 194.500,   5.408
3202.000,   8.000, 238.625,  16.209, 234.625,  17.790, 233.750,  18.240
3203.000,   2.000, 190.000,   9.000, 229.000,   8.000, 230.500,   7.500
3204.000,  11.000, 184.364,  22.382, 203.091,  19.796, 209.455,  18.734
3205.000,   4.000,  43.750,  18.226,  51.750,  18.226,  36.750,  18.226
3206.000,21117.000, 125.414,  15.930, 116.483,  13.626, 112.119,  14.874
3207.000,   9.000,  33.556,  14.690,  34.556,  14.690,  28.556,  14.690
3208.000,11942.000, 125.123,  17.605, 108.050,  17.190, 102.406,  17.374
3209.000,   7.000, 163.571,  14.588, 201.857,  11.837, 208.429,  13.658
3210.000,   3.000, 200.333,  12.684, 199.000,  14.514, 197.333,  15.283
3211.000,   2.000, 162.500,  11.500, 196.000,  11.000, 204.500,   9.500
3212.000,   8.000,  49.375,  14.874,  41.000,  15.215,  37.250,  15.920
3213.000, 147.000, 211.782,   9.188, 217.816,   8.313, 220.000,   8.428
3214.000,   5.000, 155.800,   7.626, 168.200,   8.841, 168.400,   8.452
3215.000,  10.000, 166.900,  12.478, 191.400,   8.333, 198.000,   9.487
3216.000,   2.000,  21.000,   0.000,  20.000,   0.000,  18.000,   0.000
3217.000,  11.000, 159.091,  22.273, 180.727,  18.815, 184.909,  21.288
3218.000,16955.000,  73.585,  10.464,  83.739,  12.233,  65.493,  10.180
3219.000,13768.000,  97.576,  10.927,  94.216,   9.939,  87.165,   9.683
3220.000,   5.000, 157.600,  10.688, 164.800,  10.303, 168.400,   9.351
3221.000,  12.000, 196.667,  23.499, 177.167,  23.137, 167.750,  23.328
3222.000,  18.000,  32.500,  11.339,  32.778,  11.679,  23.278,  11.376
3223.000,   2.000,  37.000,   3.000,  41.000,   3.000,  27.000,   3.000
3224.000,   5.000,  36.800,  10.008,  41.800,   8.773,  31.200,   9.724
3225.000, 102.000, 184.941,   8.787, 186.098,  10.008, 190.784,  10.999
3226.000,31921.000,  88.042,  13.464,  85.367,  12.068,  78.378,  12.136
3227.000, 195.000, 171.067,   6.909, 179.441,   9.528, 183.749,   9.479
3228.000,   5.000, 186.600,  19.673, 171.000,  19.667, 166.200,  19.661
3229.000,   2.000,  21.000,   2.000,   9.000,   2.000,  13.000,   2.000
3230.000,24989.000,  98.547,  12.448,  92.100,  10.891,  85.445,  10.626
3231.000,   9.000,  48.444,  15.093,  46.222,  14.351,  38.333,  14.989
3232.000,29790.000, 102.884,  14.676,  99.801,  12.179,  91.069,  12.354
3233.000,  35.000, 171.057,  13.329, 164.914,  12.778, 161.371,  12.940
3234.000,14238.000,  92.106,   8.514,  91.815,   8.211,  82.868,   8.129
3235.000,28696.000, 117.039,  21.814, 109.771,  19.580, 101.234,  19.034
3236.000,   5.000,  40.200,  11.461,  42.800,  11.600,  34.000,  11.524
3237.000,24772.000,  89.253,  10.755,  88.464,  10.303,  80.010,   9.988
3238.000,   2.000,  31.500,   1.500,  25.500,   1.500,  27.500,   1.500
3239.000,  19.000,  36.789,  14.066,  57.737,  11.571,  30.211,  13.277
3240.000, 230.000, 191.730,  17.804, 193.183,  18.090, 190.574,  18.763
3241.000,13293.000,  84.913,  12.087,  79.371,  11.832,  75.502,  11.520
3242.000,  67.000, 216.507,  13.936, 217.507,  13.234, 217.567,  13.808
3243.000,  84.000,  41.631,  16.899,  42.643,  17.396,  37.583,  17.092
3244.000,  23.000,  48.304,  12.726,  49.043,  12.845,  41.043,  12.845
3245.000,  51.000, 185.765,  17.900, 183.412,  16.176, 175.529,  17.082
3246.000,   9.000, 153.000,  12.257, 157.222,  12.236, 152.444,  12.729
3247.000,   7.000,  29.857,  10.288,  44.714,   9.779,  19.429,  10.595
3248.000,   7.000, 207.714,  17.450, 211.714,  15.682, 207.429,  17.087
3249.000,20253.000, 110.150,  16.632, 101.783,  13.672,  95.889,  13.259
3250.000,18609.000,  98.823,  11.516,  89.761,  10.207,  87.308,  10.017
3251.000,  94.000, 246.298,  13.985, 248.989,  12.887, 247.691,  13.250
3252.000,   5.000,  46.600,  13.306,  43.600,  13.306,  36.600,  13.306
3253.000,  16.000,  39.062,  16.551,  39.375,  16.290,  31.375,  16.290
3254.000,10592.000,  85.812,  11.198,  84.511,  10.433,  76.256,  10.527
3255.000,   5.000, 208.400,  11.741, 214.000,  11.472, 210.400,  10.744
3256.000,   2.000,   9.500,   0.500,   6.500,   0.500,   1.500,   0.500
3257.000, 116.000, 181.716,  10.858, 185.526,   9.820, 189.776,   9.940
3258.000,   5.000,  25.600,  10.210,  43.600,  10.210,  17.600,  10.210
3259.000,   3.000, 210.333,   9.534, 219.333,   9.534, 217.667,   8.654
3260.000,   2.000,  18.000,   4.000,  21.000,   4.000,  14.000,   4.000
3261.000,   2.000,  17.500,   1.500,  14.500,   1.500,   7.500,   1.500
3262.000,12383.000, 113.281,  12.892, 109.543,  11.881, 102.002,  11.473
3263.000,  14.000, 198.286,  15.586, 214.071,  10.138, 217.786,  12.318
3264.000, 256.000, 240.852,  17.189, 249.598,   9.740, 251.199,   8.236
3265.000,   4.000, 172.000,  12.247, 159.500,  10.920, 157.000,  10.488
3266.000, 168.000, 185.131,  21.223, 200.060,  19.229, 204.714,  20.634
3267.000,12245.000,  82.546,  11.549,  81.905,  11.471,  75.274,  10.816
3268.000,  52.000, 197.750,  16.763, 211.596,  12.628, 217.596,  13.352
3269.000,  12.000, 141.750,   9.756, 159.833,  10.660, 160.083,  10.642
3270.000,  39.000, 233.026,  12.865, 242.462,  11.142, 246.821,  10.502
3271.000,  10.000,  35.200,  19.979,  27.500,  20.485,  26.200,  20.341
3272.000,16194.000, 104.038,  13.536, 106.268,   8.509,  95.579,  10.305
3273.000,  15.000,  28.400,  19.956,  38.467,  19.724,  26.067,  19.740
3274.000,15103.000,  95.163,   8.277,  91.779,   7.736,  84.548,   7.459
3275.000,21111.000,  94.423,  11.882,  98.256,   9.042,  87.522,   9.970
3276.000,15744.000,  93.070,  10.852,  93.728,  10.889,  85.120,  10.111
3277.000, 120.000, 245.175,  17.435, 249.617,  13.556, 248.625,  14.460
3278.000,   7.000, 137.000,   8.552, 162.571,   6.905, 167.571,   6.321
3279.000,   5.000,  75.600,  27.251,  99.400,  26.703,  94.400,  26.310
3280.000,   4.000, 200.250,  10.686, 211.250,  10.686, 203.750,  10.615
3281.000,14861.000,  92.213,  10.038,  90.472,   8.510,  81.567,   8.537
3282.000,   2.000, 202.500,  10.500, 218.500,   7.500, 225.500,   8.500
3283.000,19841.000,  71.864,  13.117,  70.984,  13.400,  66.373,  12.758
3284.000,   7.000, 160.857,  19.231, 171.000,  17.460, 166.000,  18.315
3285.000,11078.000, 104.576,   9.044,  96.016,   7.549,  89.003,   7.498
3286.000, 156.000, 199.686,  20.634, 212.077,  19.900, 217.199,  18.069
3287.000,   4.000, 205.250,  17.455, 224.500,  14.992, 222.500,  15.851
3288.000,17900.000,  94.035,  12.507,  89.808,  11.224,  82.294,  11.005
3289.000,   3.000, 170.667,  28.523, 215.000,  15.513, 221.333,  16.660
3290.000,  76.000, 235.553,  16.204, 239.461,  12.241, 242.921,  11.698
3291.000,   3.000, 194.667,  13.816, 216.667,  12.472, 217.333,  12.919
3292.000,  11.000, 187.455,  17.737, 204.545,  17.588, 198.909,  18.143
3293.000, 154.000, 165.578,  16.839, 158.247,  15.671, 148.955,  16.162
3294.000, 184.000, 201.283,  14.027, 203.560,  13.478, 198.674,  13.924
3295.000,   5.000,  24.600,  17.235, 126.000,  12.345, 122.400,  14.009
3296.000,   2.000, 171.500,   7.500, 191.000,   6.000, 194.500,   6.500
3297.000,   2.000, 172.000,   1.000, 190.000,   1.000, 190.000,   1.000
3298.000, 112.000, 241.429,  14.059, 250.223,   7.250, 250.589,   7.043
3299.000,   2.000, 202.500,   5.500, 221.500,   6.500, 223.000,   6.000
3300.000,   9.000,  43.222,  17.869,  38.889,  17.959,  35.889,  17.959
3301.000,   2.000,  78.000,  21.000, 151.500,  12.500, 151.500,  14.500
3302.000,   3.000,  14.667,   8.957, 113.667,   7.930, 107.000,   8.832
3303.000,  14.000, 192.286,  20.023, 209.500,  19.870, 210.643,  19.433
3304.000,  54.000, 168.093,  14.504, 199.667,  16.883, 205.130,  17.538
3305.000,  55.000, 153.327,  18.719, 161.582,  18.621, 153.982,  19.202
3306.000,20378.000, 111.106,  12.554,  96.113,   9.014,  90.415,   8.516
3307.000,   6.000, 165.833,  28.795, 197.333,  31.079, 202.000,  29.518
3308.000,   3.000, 173.667,  16.028, 210.667,  24.005, 220.667,  22.838
3309.000,  49.000, 232.837,  16.848, 250.367,   9.602, 251.184,   8.866
3310.000,  25.000, 205.080,  12.998, 220.400,  13.458, 221.160,  12.505
3311.000,  15.000, 171.800,  20.663, 185.733,  13.567, 184.733,  14.420
3312.000,   3.000, 165.000,  15.578, 187.667,  16.214, 186.333,  14.817
3313.000,   3.000, 148.333,   5.907, 165.333,   6.650, 163.333,   7.318
3314.000,  10.000, 165.000,  15.601, 184.200,  14.925, 184.000,  15.277
3315.000,11343.000,  84.967,  12.173,  90.462,  10.504,  75.096,  10.962
3316.000,10958.000,  82.767,  11.897,  80.744,  12.103,  72.898,  10.528
3317.000,   3.000, 208.000,   9.933, 212.333,  10.403, 215.333,  10.403
3318.000,   3.000,  22.000,  10.801,  30.000,  10.801,  17.000,  10.801
3319.000,   9.000,  46.111,  16.121,  47.778,  16.632,  41.000,  15.937
3320.000,   7.000, 244.857,   7.772, 248.857,   7.586, 250.286,   6.386
3321.000,14563.000,  89.595,  11.416,  89.123,  10.085,  81.252,  10.004
3322.000,  18.000,  29.333,  14.840,  35.889,  14.922,  23.556,  14.874
3323.000,  12.000, 203.333,  15.612, 208.000,  15.127, 209.000,  14.445
3324.000,16178.000, 151.617,  15.715, 140.210,  17.193, 136.686,  18.281
3325.000,11175.000, 146.900,  13.221, 131.890,  13.816, 129.176,  14.930
3326.000,15051.000, 111.734,  11.557,  98.064,   9.231,  91.196,   9.180
3327.000,17494.000, 143.052,  10.105, 110.358,   6.660, 102.532,   6.056
3328.000,25072.000, 111.057,  11.737,  96.519,  11.091,  95.685,   9.829
3329.000,26791.000,  89.121,  10.505,  86.389,   9.922,  80.916,   9.298
3330.000,13061.000, 145.984,  14.721, 133.185,  13.972, 129.385,  14.539
3331.000,11590.000,  86.224,  10.284,  88.099,   9.659,  80.148,   9.208
3332.000,49685.000, 103.129,  16.780,  98.769,  13.090,  90.154,  13.404
3333.000,   5.000,  18.000,   9.798,  30.800,   9.806,  16.400,   9.790
3334.000, 122.000, 216.730,  16.608, 215.861,  15.708, 216.959,  16.028
3335.000,   3.000, 176.333,  20.822, 181.667,  16.740, 182.000,  16.330
3336.000,  23.000, 145.217,   9.264, 136.478,   8.870, 127.304,   9.048
3337.000,11932.000, 101.705,   8.594,  95.743,   7.905,  89.093,   7.705
3338.000,17023.000,  86.314,  10.864,  85.767,  10.541,  77.864,  10.331
3339.000,   4.000,  29.500,   7.921,  25.000,   8.093,  17.500,   7.665
3340.000, 121.000, 189.802,  16.458, 192.190,  14.845, 194.231,  14.783
3341.000,  48.000, 211.417,  18.332, 197.521,  17.449, 192.375,  17.678
3342.000,  11.000,  42.000,  19.155,  50.091,  18.642,  34.364,  19.383
3343.000,   5.000,  29.600,   9.351,  24.600,   9.351,  18.600,   9.351
3344.000,   3.000,  18.333,   5.437,  24.333,   5.437,  12.333,   5.437
3345.000,   2.000,  19.000,   5.000,  22.000,   5.000,  11.000,   5.000
3346.000, 126.000, 238.921,  17.941, 248.008,  12.929, 248.865,  12.490
3347.000,  11.000,  41.091,  14.349,  55.182,  14.421,  38.091,  14.406
3348.000,   7.000, 185.429,  15.389, 183.000,  13.794, 182.429,  14.271
3349.000,13998.000, 125.501,  19.093, 120.935,  16.017, 114.441,  17.890
3350.000,  32.000,  40.594,  10.514,  40.812,  10.427,  33.250,  10.443
3351.000,   3.000, 189.333,  18.625, 193.333,  19.431, 227.333,  21.359
3352.000, 389.000, 246.722,  19.908, 248.771,  19.102, 249.792,  17.980
3353.000,   3.000, 179.333,   2.625, 207.333,   5.312, 205.667,   2.494
3354.000,  96.000, 198.729,  16.786, 203.510,  15.986, 208.656,  16.111
3355.000,   2.000, 166.000,   1.000, 188.500,   0.500, 215.500,   3.500
3356.000,   4.000,  53.750,  50.977,  59.500,  52.127,  94.500,  58.607
3357.000,13349.000,  81.631,  12.770,  81.517,  13.721,  71.654,  11.871
3358.000,  22.000, 178.409,  11.142, 182.500,  11.155, 186.227,  10.842
3359.000, 111.000, 157.586,  16.487, 186.811,  12.538, 229.063,  17.463
3360.000,  67.000, 234.403,  17.500, 234.821,  17.160, 235.358,  17.013
3361.000,23528.000, 103.030,  13.018,  95.055,  10.980,  88.119,  10.714
3362.000,  10.000,  27.500,  16.045,  19.700,  17.367,  21.300,  16.529
3363.000,   4.000, 208.000,  14.646, 204.750,  14.839, 207.000,  14.849
3364.000,   2.000, 182.500,   4.500, 201.000,   5.000, 205.000,   5.000
3365.000,  17.000,  39.118,  13.020,  47.000,  12.893,  33.706,  12.778
3366.000,13488.000, 142.633,   8.394, 108.832,   6.203, 102.030,   6.437
3367.000,  59.000, 167.661,   7.255, 155.237,   5.509, 144.102,   5.865
3368.000,   7.000,  34.000,  15.721,  38.714,  16.386,  30.857,  15.569
3369.000,   7.000,  46.429,  18.469, 108.714,  13.155,  96.571,  13.783
3370.000,  18.000, 184.833,  15.163, 188.944,  14.034, 191.667,  13.679
3371.000,   3.000, 141.333,   9.877, 167.000,  12.570, 163.667,  12.120
3372.000,  10.000,  33.800,  12.890,  40.800,  12.616,  27.600,  12.363
3373.000, 118.000, 240.788,  24.655, 247.297,  18.687, 247.458,  19.088
3374.000,   5.000, 160.000,  17.877, 189.000,  10.826, 191.600,  13.109
3375.000, 538.000, 249.100,  15.783, 250.344,  15.653, 250.796,  13.455
3376.000,   4.000,  69.000,  83.940,  65.500,  83.697,  89.500,  83.590
3377.000,   2.000, 187.000,   8.000, 178.500,   7.500, 200.500,   6.500
3378.000, 108.000, 245.704,  14.516, 248.250,  12.863, 245.509,  14.155
3379.000,   7.000, 185.286,  18.211, 197.429,  13.999, 190.143,  14.446
3380.000,  71.000,  37.915,  13.888,  28.775,  14.802,  30.211,  14.306
3381.000,   2.000, 185.500,   6.500, 180.500,   6.500, 201.500,   5.500
3382.000,   3.000, 206.333,  14.727, 207.333,  14.727, 202.333,  14.727
3383.000,   7.000, 167.143,   4.642, 161.857,   3.603, 151.143,   4.121
3384.000,   2.000, 206.500,  14.500, 218.500,   3.500, 215.500,   8.500
3385.000,   3.000, 183.333,   6.018, 183.667,   5.437, 178.000,   5.715
3386.000, 173.000, 211.543,  16.549, 204.145,  16.323, 194.595,  15.960
3387.000,   9.000, 175.222,  15.157, 170.556,  14.751, 158.556,  14.751
3388.000,15613.000,  90.360,  11.282,  90.936,  11.255,  82.035,  10.218
3389.000,   4.000, 114.000,   5.916, 131.000,   5.612, 180.750,   5.717
3390.000,   5.000, 175.800,  18.809, 203.000,  17.286, 199.000,  17.286
3391.000,   2.000,   6.500,   4.500,  10.500,   4.500,  41.500,   8.500
3392.000,  75.000, 186.867,  10.869, 187.387,   9.207, 195.040,   9.591
3393.000, 143.000, 197.867,  13.288, 192.916,  12.686, 187.210,  13.075
3394.000,   3.000, 164.000,   6.164, 161.667,   7.040, 155.333,   7.930
3395.000,   8.000, 240.000,   9.233, 240.375,   9.656, 235.250,   9.756
3396.000,   3.000, 166.667,   7.542, 168.333,   7.318, 163.333,   7.318
3397.000, 278.000, 152.784,  12.593, 137.892,  11.296, 129.324,  11.594
3398.000,   4.000,  14.000,   5.523,  19.250,   4.815,   9.500,   5.025
3399.000,   5.000, 192.400,  17.072, 219.400,  12.175, 217.800,  14.743
3400.000,  29.000, 148.000,  17.566, 167.172,  17.621, 162.793,  18.167
3401.000,   2.000,  16.000,   6.000,  23.000,   5.000,  59.500,   4.500
3402.000,   3.000, 167.000,   8.524, 200.000,   6.377, 196.000,   6.377
3403.000,   4.000,  70.250,  21.170,  81.750,  21.076, 117.750,  20.644
3404.000,   3.000, 136.333,   8.576, 145.000,   7.874, 179.333,   6.600
3405.000,   2.000,   4.000,   3.000,   7.500,   3.500,  20.500,   0.500
3406.000, 216.000, 156.495,  18.266, 184.324,  16.284, 194.315,  27.150
3407.000,  11.000,  36.455,  12.738,  42.273,  12.842,  28.273,  12.842
3408.000,17447.000,  99.903,  10.607, 101.047,   9.506,  92.064,   9.709
3409.000,   6.000,  34.833,  12.549,  41.500,  11.744,  29.500,  12.162
3410.000,   4.000,  76.000,  24.062, 113.500,  16.651, 154.750,  17.326
3411.000,   2.000,   2.500,   0.500,   9.500,   0.500,  40.000,   7.000
3412.000,   4.000, 201.500,  13.276, 189.000,  13.583, 211.000,  14.916
3413.000,   4.000, 199.750,  22.840, 188.000,  23.885, 211.500,  25.539
3414.000,   2.000, 201.500,   9.500, 208.000,   7.000, 246.000,   6.000
3415.000,   2.000,   8.000,   0.000,   9.000,   1.000,   8.500,   0.500
3416.000,   3.000,  25.667,  28.523,  25.000,  27.580,  25.333,  28.052
3417.000,26943.000,  88.238,  10.541,  88.383,   9.348,  78.403,   8.759
3418.000,   4.000, 124.250,  80.014, 112.500,  78.907, 167.250,  78.203
3419.000,21756.000, 129.150,  17.522, 121.897,  13.518, 115.433,  14.254
3420.000,   8.000, 180.500,  11.948, 156.375,  12.093, 154.125,  12.404
3421.000,  75.000, 186.040,  10.060, 189.747,   8.774, 192.373,   8.527
3422.000,13572.000, 117.335,  15.373, 107.415,  12.770, 102.031,  14.233
3423.000,   3.000,  96.333,  62.845,  91.333,  60.692, 133.333,  62.622
3424.000,  62.000, 190.516,  13.018, 184.645,  12.516, 187.984,  13.360
3425.000,  11.000, 209.636,  15.011, 208.727,  13.942, 195.182,  15.014
3426.000,  63.000, 249.190,   9.038, 249.000,   8.927, 237.238,   9.754
3427.000,  56.000, 191.661,  17.142, 185.268,  17.405, 175.625,  17.172
3428.000,  57.000, 196.246,  17.849, 190.456,  17.586, 180.579,  17.504
3429.000, 168.000, 246.351,  11.191, 251.804,   5.737, 251.726,   6.217
3430.000,  18.000, 157.556,  20.873, 209.333,  16.717, 203.833,  17.871
3431.000,   5.000, 202.400,  10.557, 217.600,   9.222, 218.200,   9.579
3432.000,   4.000,  25.500,   4.387,  16.500,   4.387,  19.500,   4.387
3433.000,   2.000, 165.000,   8.000, 207.000,   5.000, 205.000,   6.000
3434.000,   6.000, 161.667,   8.158, 183.833,   9.191, 178.833,   7.537
3435.000,35030.000,  80.792,  11.403,  85.323,  13.907,  73.177,  10.645
3436.000, 331.000, 238.789,  20.193, 248.619,  11.615, 248.076,  12.280
3437.000,   5.000, 185.800,  16.204, 218.800,  14.497, 220.000,  15.033
3438.000,14922.000, 114.607,  13.866,  99.132,  11.508,  94.703,  10.993
3439.000,11092.000, 104.800,  11.648,  92.368,   9.613,  91.712,   9.690
